Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
73942.56579191277,49814.394094275725,17931.888154970187,15256.361991925478,-17532.551888531674,-3368.117316736855,14018.052997357012,34843.62034125571,-187500.02235174447,-5447.41069643625,13438.606374097631,-11408.844460111197,-7673.9350168627525,4319.832243899375,-187500.02235174447,12836.606840682845
77573.42786472176,54687.990807055336,18294.94754015774,14950.791293476976,-17875.002965331434,-4012.294591938805,14900.94690334164,35665.89631627755,-187500.02235174447,-5571.8652095634,13371.394678520523,-10881.991491555154,-7713.922287693297,4442.409210492278,-187500.02235174447,13178.968510504785
75465.54660386403,51551.95165299793,17853.321773209784,15114.651932078832,-17638.05212236072,-3347.0843252044115,14209.272171172164,34515.2955669517,-187500.02235174447,-5737.603394699502,13188.892685042942,-11274.845752101632,-7906.571973153588,4146.405058670647,-187500.02235174447,14092.014919759622
75025.88779042814,51428.72648581582,18171.677669486722,15116.775347802086,-17661.432047060975,-3756.3447661810837,14538.870994910121,35450.44785147284,-187500.02235174447,-5403.757739515036,13499.269008549334,-11158.080239067107,-7615.485205112124,4461.519952001566,-187500.02235174447,12375.937387458967
77998.08865762815,54953.77540037339,18112.512601913524,14927.277258309992,-17856.92040406709,-3747.426420143416,14810.221172597549,35096.30681232295,-187500.02235174447,-5804.837442021066,13156.415600349379,-10901.929247609289,-7934.489301978267,4242.271690639459,-187500.02235174447,14247.29248849064
73921.33163468023,49805.60985870479,17943.89104174269,15254.909128535883,-17514.9834173898,-3353.812200285459,14144.809740163058,34867.514356078435,-187500.02235174447,-5481.586513708415,13424.480071601876,-11403.502393186378,-7682.160458822305,4318.692304932154,-187500.02235174447,12874.828323701422
77521.48241060763,54636.42533259694,18333.414892365327,14967.286880884993,-17825.315037407283,-3983.1479171690844,15055.665678461275,35735.65611072256,-187500.02235174447,-5570.792325829545,13369.07009709717,-10874.660119373813,-7687.2566565581155,4411.027361277028,-187500.02235174447,13165.93744348734
75562.82139573352,51636.06126738325,17897.175895831097,15122.98913276066,-17608.637226657538,-3316.350676578364,14365.242643981295,34590.71035274391,-187500.02235174447,-5757.47409552027,13173.447629624323,-11229.98580097983,-7887.79650781113,4154.049355274362,-187500.02235174447,14157.99726939169
74983.64299340761,51360.30779603813,18200.109088433874,15130.074635752993,-17620.237782029842,-3711.663629014925,14645.310002006294,35505.701363766355,-187500.02235174447,-5384.557591027927,13492.608188701653,-11120.685770593378,-7591.859411222865,4481.770632478075,-187500.02235174447,12405.732262817892
78064.8309665717,55013.74513074698,18149.59414596488,14923.678627452688,-17832.221726443975,-3733.3224693921175,14924.103310597338,35184.39503722132,-187500.02235174447,-5772.494467794236,13142.535167042633,-10873.67664261778,-7880.3757286519685,4261.449487382113,-187500.02235174447,14267.453761989327
