Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
30982.803521490518,22263.41036121969,40678.76674875817,-5044.565206118251,-73872.76129397885,-9665.095468174872,1357.644958215351,-18974.015888454425,-21871.04783905123,-23072.677620968538,-1009.2483173904798,-18599.266540916746,-24723.309245504053,22557.447559529253,187500.0,38393.99378228113
24089.05614484026,13933.51869982704,42108.11610318615,-6642.156141061323,-77098.43094330204,-7675.253769785616,341.7358209771897,-17468.380030200486,-19525.612238122492,-21028.25296261942,-2828.121522441092,-21021.52508753837,-22341.306190646435,17605.753851622805,187500.0,39790.508424104264
28805.6989080547,19940.013580323885,41057.2935411088,-4369.475468334612,-75057.76137802142,-9862.28255775959,1655.8395809936026,-18392.177628538328,-20524.86932574145,-21729.181316993396,-2755.523056450255,-23975.978669640863,-23362.825615742877,20707.95246457487,187500.0,39633.018032672175
27964.602764201496,18175.902149188776,41371.5143646615,-6586.656759578796,-75123.45315497556,-8223.854985696673,419.7881126151219,-18363.410933424348,-21293.009375692534,-22610.37649039942,-985.9801514125052,-16533.004228234797,-24117.129935876124,20575.004288554705,187500.0,38392.09388400244
24594.71965965267,14734.180537960594,41905.25167050978,-5513.169528623764,-76997.04343045276,-8555.510169924519,942.9083398471284,-17573.120304718053,-19331.95672416171,-20628.22379210279,-3752.433210901405,-25079.797217821746,-22090.385507391158,18081.466028865103,187500.0,40394.877242431314
31198.14022757295,22300.26838782649,40650.29062632211,-5038.731400815416,-73722.401109028,-9698.690140091197,1270.294340884011,-19008.504630148964,-21918.880572185586,-23036.423091462028,-1067.3628529742782,-18800.968682881437,-24736.273257288132,22486.70428832821,187500.0,38395.93838404875
24349.275153788945,13991.744994133114,42110.753609031875,-6677.851876956449,-76912.82205734517,-7623.2189086936605,246.45033436421568,-17481.388745473476,-19654.246527462787,-21005.431831530554,-2775.0808328486482,-20935.783795807816,-22389.09422029188,17568.739362804816,187500.0,39752.555162019155
28816.248931437607,19733.32699934566,41008.85731087415,-4429.378143474834,-75001.7032029275,-9818.22726943818,1581.5423824241618,-18388.422535469836,-20549.478596386743,-21629.045501833618,-2824.567595072698,-24208.79443988734,-23266.400190162683,20576.36774496648,187500.0,39698.173367759395
28186.42147617596,18234.7542923396,41397.06240857392,-6587.215553190178,-74955.32333318274,-8243.658631284074,408.5228334096472,-18415.736367194222,-21359.483463702618,-22641.266601236654,-1006.2755353779239,-16676.48007589341,-24117.2416945984,20660.298545396156,187500.0,38368.87042151337
24651.02370393559,14561.490960298892,41984.57801158167,-5531.453255588205,-76861.27893463122,-8497.39563434072,949.3232905058015,-17571.019240739257,-19338.10345388692,-20582.916806091882,-3730.21557691283,-25227.542248671325,-22108.2669029554,17972.344812434294,187500.0,40436.138562695814
31359.00573241779,22259.16352977318,40637.48307674922,-5016.6478772935725,-73514.50753384919,-9727.099207293893,1321.323373475477,-19062.327630797343,-21953.458720857947,-23040.356998486164,-1056.2763877244458,-19092.10015441181,-24725.499716460672,22440.570287772454,187500.0,38442.7205851937
24345.363598509266,13806.1584599207,42062.04915786376,-6777.965340371769,-76764.18295671737,-7624.694123827711,222.60102303040304,-17565.744229047803,-19728.18609812094,-21151.813405968358,-2789.8553359336065,-21039.25002089143,-22431.607238245873,17554.85892949807,187500.0,39713.976051089296
28943.87739227741,19655.006486774266,41004.83399687219,-4452.802771663996,-74681.44740837187,-9884.902523148361,1656.5995403050829,-18471.168693443382,-20610.23063781627,-21723.615732624025,-2915.025104883326,-24573.44079893122,-23319.9549698776,20493.643938737387,187500.0,39666.769166799684
28376.031324390333,18318.99801719165,41262.68372090861,-6679.2823886015885,-74598.90241609841,-8203.581953475708,376.5151353496475,-18476.667222579388,-21519.0302156246,-22837.71608325435,-909.6042406087209,-16491.07235563664,-24284.76801929093,20732.986418364813,187500.0,38264.465423162634
24178.194901728024,14010.92279087577,41964.64025552753,-5668.402393865871,-76878.2439086728,-8418.851604324771,955.6711859311088,-17519.431414536408,-19241.70038005118,-20588.996480583726,-4040.2119207634832,-25737.206725741235,-21879.13917054405,17825.1585751961,187500.0,40501.092732082936
31878.817901470415,22674.861273152983,40446.77799305654,-5020.112397684145,-72893.5537211363,-9907.3883780704,1472.7787939046377,-19213.17955412621,-22172.99755489797,-23358.042342429442,-1008.3765993567229,-19223.774280998026,-24902.436125568882,22617.216124202743,187500.0,38254.85417304685
