Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
75941.01291191732,52833.62303180969,18404.962826366762,15093.84245799094,-17588.855932814593,-2701.7894627796964,14200.756156534691,36883.753464669404,-187500.02235174447,-5473.182257793219,13961.704249585182,-10725.618687345826,-7287.4062999971275,4520.5285573635765,-187500.02235174447,12684.436164431116
76958.59842998964,53677.71430941991,18139.804081893457,15044.825082400452,-17600.210618997888,-2355.6056446559005,14019.550564235517,36040.89153300423,-187500.02235174447,-5821.4671398958135,13652.914899935115,-10704.339826624373,-7599.056672937474,4265.3610426617915,-187500.02235174447,14471.8157615442
73965.16340555709,50139.79079005609,18188.32971910593,15246.30370692059,-17404.699910247316,-2313.629068568834,13714.695121609584,36363.40485374985,-187500.02235174447,-5430.3563154168505,13986.24646499711,-11030.340019505027,-7272.922369590088,4463.285739813536,-187500.02235174447,12582.936892859567
78079.67252489002,55405.21358313723,18405.387509511413,14967.10806692935,-17733.806995607258,-2754.4278209719446,14460.52813059427,36808.94217597749,-187500.02235174447,-5682.685158572813,13792.63565452524,-10541.41796128964,-7444.002621651009,4426.271250995547,-187500.02235174447,13714.561011142852
74464.34491447746,50468.406137038015,18022.390368269727,15249.052971488592,-17394.194590353323,-2079.9415802885987,13628.819719412295,35872.67230423359,-187500.02235174447,-5655.3489751039715,13791.652177769207,-11070.95313918032,-7464.6779852721675,4275.061699755394,-187500.02235174447,13698.46775513503
75941.21407761742,52773.8544671362,18420.094957363006,15120.016350748105,-17563.084371457622,-2665.8702094400182,14271.879407391478,36925.81944773429,-187500.02235174447,-5446.382516191306,13988.593398164916,-10717.63911457528,-7268.519075932393,4581.973502871216,-187500.02235174447,12655.289489661394
77091.45719903198,53810.30485752879,18162.22288158213,15056.179768583748,-17598.847162586113,-2343.2004264832053,14105.068338521522,36108.9749466151,-187500.02235174447,-5803.518689098202,13679.960510726038,-10662.87734065978,-7581.935236684709,4275.687548600144,-187500.02235174447,14468.999441742832
73970.84074864874,50114.53331882159,18184.194646381697,15268.54369265362,-17389.813648440082,-2285.041187410496,13745.76404640246,36368.47869974121,-187500.02235174447,-5417.571117588415,13996.707081402194,-11018.98533332173,-7283.852372628734,4473.522838774066,-187500.02235174447,12606.048596626353
78058.23720195738,55381.47603052569,18410.64016945841,14981.636700825298,-17721.379425690106,-2751.969129081861,14481.605825615625,36826.98003375292,-187500.02235174447,-5652.555007047058,13805.68907328714,-10530.84558616228,-7437.006525636498,4444.443219237712,-187500.02235174447,13687.917731752126
74486.76371416614,50512.14850093705,18027.911249150187,15253.97035526876,-17383.935139648336,-2068.3633766607495,13657.094676148257,35871.35355131073,-187500.02235174447,-5647.995251178176,13795.340215604332,-11050.94832789282,-7460.699374759123,4287.869249328286,-187500.02235174447,13740.645496922196
75805.89661668499,52643.16381730602,18413.769413682152,15129.4711386527,-17549.22628989533,-2643.4290580068896,14301.763689728225,36929.95452045852,-187500.02235174447,-5449.042373781487,13991.744994133114,-10722.243573933074,-7260.047764783832,4545.875435575895,-187500.02235174447,12647.466379102038
77093.51355952186,53879.77407929589,18162.960489149154,15048.155492324293,-17602.71401437688,-2353.7057463772,14181.958339447778,36147.755223245054,-187500.02235174447,-5793.52745932668,13680.51930433742,-10649.622756197781,-7566.959567899653,4283.845935326331,-187500.02235174447,14469.379421398571
73858.45617752745,50031.09425676993,18170.291861330494,15272.723468866763,-17389.09839261751,-2260.7895446764883,13806.136108176246,36387.969420906236,-187500.02235174447,-5414.575983831404,13994.091927300922,-11027.970734592764,-7283.986483095466,4478.12729813186,-187500.02235174447,12628.623858526214
77929.58056087262,55300.316846408474,18415.22227707175,14991.717337574642,-17713.779832575303,-2737.8204748416515,14573.963233704953,36897.79036018734,-187500.02235174447,-5648.710507000746,13828.733721820561,-10517.389836000186,-7429.518691243969,4468.001957893605,-187500.02235174447,13666.638871030675
74458.95814406373,50541.13871349558,18010.76746115297,15232.713846291763,-17400.564837523085,-2080.0533390108753,13729.313162483355,35888.43028407458,-187500.02235174447,-5666.50249558717,13781.81741020887,-11048.489636002736,-7481.777069780478,4283.935342304152,-187500.02235174447,13796.770727249472
75640.71722516028,52512.763740153765,18404.649901944387,15142.435150436779,-17530.830804208614,-2617.2998687386357,14306.323445597107,36941.04098570836,-187500.02235174447,-5432.904414284756,13997.020005824568,-10728.814986802934,-7269.860180599711,4573.725709167208,-187500.02235174447,12639.553861564858
77082.31533554976,53943.67771669361,18169.911881674754,15045.272117289558,-17607.2067150124,-2354.331595221948,14172.034164909623,36184.92617427423,-187500.02235174447,-5780.474040564781,13697.171353956623,-10629.752055377014,-7561.595149230379,4308.142281549249,-187500.02235174447,14483.528075638782
73758.70034202343,49966.251846105086,18162.625212982322,15275.964471812782,-17389.836000184536,-2248.9431201151756,13714.471604165032,36370.78092942011,-187500.02235174447,-5426.2435944370745,13994.449555212208,-11030.787054394134,-7265.367479964195,4458.12248684436,-187500.02235174447,12665.280719432918
77825.26496949971,55239.22952881212,18417.12217535045,14995.360671920858,-17712.975169774913,-2737.4404951859115,14446.535938565248,36894.035267118845,-187500.02235174447,-5652.286786113595,13838.88141380327,-10518.0827400783,-7425.540080730925,4454.725021687153,-187500.02235174447,13638.095693361247
74456.74532136266,50589.10555709667,18002.51966744896,15231.573907324542,-17414.333512107554,-2079.3827866772162,13581.29991070031,35844.218533541985,-187500.02235174447,-5675.800821280578,13784.030232909947,-11038.878385886954,-7495.366930409305,4294.641827898244,-187500.02235174447,13831.34887592183
75507.61258692892,52375.27816000917,18388.26607325865,15154.415685464823,-17544.107740415067,-2607.5992116450325,14130.459920222751,36873.35990349769,-187500.02235174447,-5451.41165869375,13996.52826744655,-10748.015135290043,-7281.371328994194,4515.454711372222,-187500.02235174447,12603.679311714091
77086.60687048518,54005.88262151273,18175.253948599573,15066.282757077546,-17610.604180169605,-2353.7057463772,14055.916852464301,36159.91457222874,-187500.02235174447,-5792.43222384837,13714.09162450929,-10614.619924380771,-7568.680652222712,4289.836202840353,-187500.02235174447,14446.982973454355
73677.11647476155,49900.15773775074,18143.961506362142,15295.857524378005,-17392.473506030263,-2233.051029807452,13615.766300650395,36307.570196100496,-187500.02235174447,-5462.140496032298,13992.683767400238,-11046.23210981275,-7306.338227550773,4434.429637721734,-187500.02235174447,12657.681126318113
77716.16610481335,55166.40754537673,18423.715939964764,15043.97571611115,-17696.79250678927,-2711.512471617755,14403.262961299773,36910.620261504686,-187500.02235174447,-5654.544312303581,13855.30994597792,-10520.116748823733,-7399.902629840688,4460.625882223354,-187500.02235174447,13567.978271004948
74437.67928334228,50623.191967391016,18019.99873161301,15278.333756725046,-17399.380195066955,-2065.167077203641,13591.671120127574,35873.27580133388,-187500.02235174447,-5663.55206531907,13802.537477318941,-11004.859030825977,-7471.204694653117,4288.472746428579,-187500.02235174447,13830.298343932433
75338.14166046878,52246.44270496878,18395.10570706197,15187.742136447685,-17531.1884321199,-2588.5108218802,14134.594992946983,36894.10232235221,-187500.02235174447,-5427.316478170929,14022.63510497035,-10738.895623552278,-7276.923331847589,4584.074566850015,-187500.02235174447,12564.072020539286
77052.05107355728,54061.89609311773,18198.253893644083,15100.302112138525,-17602.28933123223,-2331.6445745998117,14094.563018627528,36210.83184609793,-187500.02235174447,-5803.518689098202,13716.259743721455,-10612.697674357614,-7563.003309131063,4291.110252274305,-187500.02235174447,14427.805176711701
73559.0098570597,49824.76530370299,18162.82637868242,15335.46481555281,-17371.90990113138,-2199.5904683578574,13658.70400174904,36361.99669384917,-187500.02235174447,-5451.724583116124,14019.72937819116,-11034.698609673813,-7292.882477388678,4431.412152220268,-187500.02235174447,12678.065917261352
77584.2684607826,55075.57005591036,18443.31841985207,15079.291472350536,-17686.957739228936,-2689.764224262741,14443.741970508334,36982.45876818404,-187500.02235174447,-5646.430629066304,13888.390527771775,-10504.202306771555,-7392.504202425981,4449.897044884807,-187500.02235174447,13544.866567238161
74426.816335537,50663.60392136621,18012.309731520385,15272.231730488746,-17425.330570379563,-2063.669510325135,13613.799347138329,35907.831598261786,-187500.02235174447,-5707.339132707016,13801.129317418256,-11004.032016281131,-7505.872250303299,4280.292007957936,-187500.02235174447,13885.350690525853
75210.51319962897,52111.192299269715,18377.269014986636,15200.952017420772,-17531.680170497915,-2567.880161747952,14124.26848700863,36915.06825865129,-187500.02235174447,-5492.292999302506,14003.367901249874,-10763.102562797376,-7310.11567236372,4492.275952372069,-187500.02235174447,12558.48408442546
77101.11315263667,54145.96100401414,18204.17710592474,15101.93378948376,-17605.19505801142,-2357.9972813126187,14158.667821725348,36272.38855032784,-187500.02235174447,-5807.7878722891655,13723.188784502601,-10588.781307790436,-7549.59226245788,4309.259868772015,-187500.02235174447,14411.913086403978
73566.63180191896,49817.09865535482,18138.30651501495,15320.623257234485,-17390.52890426265,-2217.0024772885417,13719.05371177837,36326.88210330989,-187500.02235174447,-5470.3882897363055,13987.185238264232,-11055.441028528337,-7319.324591079306,4425.287774239513,-187500.02235174447,12694.159173269174
77581.6086031924,55046.065753229355,18440.189175628326,15078.866789205884,-17685.840152006167,-2705.186927936903,14566.49775105688,36981.81056759484,-187500.02235174447,-5646.855312210955,13863.289518748465,-10526.576402971317,-7415.995885848509,4435.636631922321,-187500.02235174447,13495.111584080647
74553.1483951984,50770.24409416248,18029.8558509178,15270.443590932322,-17415.607561541507,-2070.93382727311,13812.036968712446,35899.784970257875,-187500.02235174447,-5704.835737328021,13793.417965581175,-10991.716205086257,-7487.163840194206,4257.493228613524,-187500.02235174447,13918.52067929753
75223.87954281326,52059.939749233694,18384.801552868077,15205.042386656092,-17520.683112225906,-2565.9132082358847,14327.334085385095,36902.6630404786,-187500.02235174447,-5483.106432331376,14004.709005917193,-10779.486391483117,-7282.980654594977,4517.086388717459,-187500.02235174447,12561.903901327123
77251.20511665406,54275.13173522136,18216.984655497632,15092.657815534809,-17613.129927293056,-2379.879639134364,14374.496266185794,36295.52260583909,-187500.02235174447,-5804.926848998886,13726.608601404263,-10582.366357131763,-7560.566968985435,4302.956676835618,-187500.02235174447,14430.554441279703
73654.27299192823,49845.373612090785,18133.322076001416,15302.339530270045,-17402.800011968615,-2227.708962882634,13880.522713723507,36296.439027361754,-187500.02235174447,-5483.911095131766,13976.76932534806,-11072.540113036646,-7302.851355415744,4398.10805298186,-187500.02235174447,12749.122112884774
77638.20322015324,55048.88207303072,18445.03950417513,15073.100039136416,-17684.67786129449,-2713.4347216409114,14698.261284620916,36993.165253778134,-187500.02235174447,-5647.727030244712,13862.283690247976,-10556.460685308062,-7428.602269721302,4468.784268949541,-187500.02235174447,13488.987206099893
74712.22576048682,50894.005703211515,18025.832536915845,15251.824587801051,-17423.430672100865,-2080.7238913445344,13933.921031227235,35913.10660995324,-187500.02235174447,-5732.976583597253,13784.365509076777,-10986.530600372625,-7494.696378075645,4219.562318272868,-187500.02235174447,13970.153208989288
75222.31492070138,52008.15075733075,18367.814227082043,15197.576904008021,-17515.721024956827,-2556.011385442184,14399.7984409092,36910.93318592706,-187500.02235174447,-5475.37272874984,13999.545752948017,-10799.647664981803,-7288.434480242072,4515.521766605588,-187500.02235174447,12555.488950668449
77391.14938868873,54404.95066701778,18211.642588572813,15058.638460473832,-17630.20666005691,-2411.1944331162495,14470.966395254898,36321.562388129525,-187500.02235174447,-5790.509973825214,13712.594057630786,-10608.674360355659,-7558.7117741956445,4312.858499629319,-187500.02235174447,14419.177403351952
73701.5022279623,49828.40863804921,18118.547572916457,15302.719509925784,-17393.568741508574,-2207.7041515951337,13946.99680173359,36278.5129283086,-187500.02235174447,-5511.247278600607,13968.454476410685,-11084.654758531424,-7347.733658282002,4356.24323561707,-187500.02235174447,12759.67213626768
77628.74843224866,54990.23109558,18448.32521061006,15061.700649464208,-17678.240558891364,-2716.9215937759395,14787.35533801977,36988.56079442034,-187500.02235174447,-5649.693983756779,13881.170914312712,-10540.345077555785,-7402.674246153146,4430.2498615085915,-187500.02235174447,13432.057312972227
74817.34601466013,50972.21445706063,18009.26989427446,15213.781918738117,-17446.87765203448,-2098.6276386532354,14007.704139674204,35849.180620811065,-187500.02235174447,-5740.352659267504,13760.58325297633,-10994.93485628782,-7495.478689131581,4226.223138120548,-187500.02235174447,13990.090965043422
75157.00312340297,51883.36096803677,18344.09902621496,15185.81988642453,-17522.18067910441,-2542.577987024544,14426.732292977846,36840.65930135957,-187500.02235174447,-5487.3532637778835,13976.456400925685,-10833.041171198032,-7314.742483465968,4486.375091835867,-187500.02235174447,12521.022560718366
77419.06671751341,54439.7523331347,18218.057539231486,15066.998012900116,-17633.91704963649,-2397.5151655096015,14517.614485933125,36340.986054061184,-187500.02235174447,-5809.978343245786,13709.107185495757,-10592.357586903285,-7556.074268349918,4346.654337245744,-187500.02235174447,14388.868437870555
73649.10973895904,49763.61093087327,18104.39891867625,15300.238466291246,-17394.887494431438,-2184.503040850525,13941.766493531048,36279.22818413117,-187500.02235174447,-5518.533947293037,13939.37485687433,-11105.754805297232,-7350.6840885501015,4360.892398463774,-187500.02235174447,12792.685662828168
