Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
65544.27779248689,50602.24838283639,45674.11341358584,30555.77344367188,4345.7826192119865,1114.525033774976,3085.5689150773187,-6450.8922637572605,-12543.553119129316,-17097.47518270912,-5776.942464940842,-187432.3412695338,-7644.833045581943,48860.10871650085,187500.0,42366.681083045136
66655.85239599376,51729.96094584,45096.298467671695,29883.745894878615,5246.692031227592,990.5399072813877,1918.4725783434606,-7798.769509645643,-13054.961032266741,-17694.35616664364,-4767.671795805907,-176100.7667900046,-8116.208984399914,48537.23776784394,187500.0,41819.711544479316
60622.49071866164,44261.70668145498,45536.29255727441,26937.249533802216,2171.829601744366,1378.7897084700714,2233.7439338855665,-6799.3783115599535,-12128.391817616442,-16920.851698023285,-6744.1918544998,-186475.77601382448,-7174.507638753372,48087.61007638098,187500.0,42345.80455372388
69739.09672964773,55895.052062875286,45449.813657976825,32805.14124693171,6503.463566716143,860.475106295956,2979.331073681244,-7013.977410075357,-13090.679119906321,-17585.413764168476,-4555.732554880686,-182284.19807960966,-8196.898781883572,49290.491555987785,187500.0,42105.74681827388
61320.692160212064,44991.848765832045,45207.63250680357,26568.624564245292,2738.960413808872,1339.875321373382,1561.7834403256704,-7477.284369144961,-12379.647777038548,-17156.707305515683,-6248.608976436732,-180301.307773746,-7407.770443888956,47697.84035656934,187500.0,41991.08236921816
65371.43175261399,50361.87772296402,45682.16004158975,30431.967131133933,4318.401732254235,1140.4530573431323,3044.9110919131153,-6457.106048715837,-12542.994325517933,-17122.10680509887,-5826.317468442616,-187500.02235174447,-7598.989617704108,48845.75889656054,187500.0,42359.93085621964
66823.4234241752,51931.35016338232,45142.36541299408,30005.719364371227,5354.494494735539,1000.017046930438,1951.7543258374128,-7771.589788387989,-13018.080653915484,-17682.040355448768,-4691.3405884910335,-176234.7878497586,-8094.639551000542,48590.30080918084,187500.0,41844.253759891246
60528.38987450479,44136.35809854962,45533.789161895416,26864.092274199997,2140.738325207034,1389.384435341887,2184.3018751504273,-6820.478358325763,-12128.25770714971,-16889.760421485953,-6738.805084086071,-186393.02985585094,-7173.613568975159,48067.918189515854,187500.0,42345.40222232368
69691.10753430218,55836.64695461356,45447.46672480902,32803.218996908545,6461.531694117987,845.0747543662494,2973.0278817448475,-7006.556630916194,-13098.055195576573,-17617.77909013976,-4584.499249994666,-182467.05770099853,-8164.801676845751,49283.428404739905,187500.0,42103.62340255063
61419.129242793235,45091.98458099182,45224.776294800795,26617.641939835783,2761.6474344310086,1343.0716208304907,1537.800018525126,-7491.880058274277,-12398.669111570014,-17189.49731463162,-6204.665446837598,-180139.8164200564,-7406.876374110744,47689.77137682097,187500.0,41966.87542997306
