Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
75670.08741737454,57416.468252714665,46344.50928503386,38142.53665715893,9304.070091732752,1474.343416016509,3435.2396053361426,-3643.982546804255,-10673.516771020506,-14699.91531371061,719.4579505274237,-122965.10463537034,-5588.807831860523,44635.04786909198,187500.0,41499.07577026794
70236.22187807821,50600.795519446794,45830.754438728625,34506.980718014325,7946.961575384328,1681.4546801393844,2520.5838704805224,-4159.614939643734,-10585.853229266791,-14778.794619893388,405.90767930837626,-114868.60988958001,-5441.845112066879,43756.49020153168,187500.0,41233.648804861165
69708.60895021069,49950.11388660835,46282.237324981375,35388.73468503173,7060.379631564574,1696.9891425358228,3055.3270048292884,-3582.1576216408757,-10318.727531281416,-14429.660371501492,-600.680780491922,-125831.67115827456,-5184.26360896392,44114.63220293906,187500.0,41587.92395447778
75995.685278855,57843.31951657767,46015.55866188511,37560.16195537591,9832.308868445023,1446.0461075360904,3049.2696820819,-4105.926049462086,-10936.149768370364,-14957.34035460238,1454.3609564734647,-115862.18963410732,-5839.572052904613,44589.360903425324,187500.0,41279.671046694646
67031.54051679856,46644.20147469061,46004.8074728021,33554.08114839568,6434.329621115879,1828.327992955207,2559.1853331548373,-3835.0005549193093,-10218.569364377185,-14424.586525510136,-873.1261936576598,-121501.28889099228,-5048.1414852311,43613.930775395726,187500.0,41485.66472359475
75505.4221159723,57237.87781451677,46293.3237902312,38078.789481972395,9171.077212223676,1489.3414365460203,3350.481790361618,-3674.179753563375,-10701.635265545281,-14706.062043435819,648.7593828152875,-123044.40862469777,-5571.775802585578,44632.857398135355,187500.0,41497.712313856166
70480.12411357452,50836.71818217256,45802.77005467058,34622.80745778173,8079.105088604104,1692.1611657334765,2512.0231523541397,-4184.872410878231,-10639.117436303788,-14806.98016965153,433.75795289968886,-114826.61096174849,-5451.948100560678,43792.02947521561,187500.0,41237.783877585396
69717.48259275945,49921.52600545002,46227.363792343596,35374.496623813706,7121.399893927562,1723.632421926549,2989.5458208973196,-3607.9962382312106,-10344.38733391611,-14445.999496698321,-581.167707582439,-125591.97105073584,-5157.217998172999,44125.76337167781,187500.0,41596.81994877099
76077.3585530947,57882.36801414109,45987.64133306043,37603.144359963466,9882.510886491644,1459.5018576981852,3040.843074422249,-4116.476072844991,-10937.602631759957,-14950.701886499153,1438.8488458214815,-115996.81419096162,-5789.817069747099,44613.21021475914,187500.0,41305.77788421844
67239.38938848846,46801.33423821143,45954.71721347776,33609.82639906721,6656.662423212818,1820.4825306513944,2501.294315015592,-3888.6894451009566,-10267.139705078567,-14465.065534718697,-810.8989370940849,-121192.11956168647,-5060.837276081715,43594.95414435317,187500.0,41466.97866523012
