Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
72296.60568196842,49880.91288577472,18689.634643749552,15437.612287713562,-13523.744168727895,-393.54716462459146,13733.157662529668,41358.75151857752,-187500.02235174447,-6696.180307409801,16928.518346371453,-8726.232794074154,-6197.646999078632,5045.61573810765,-187500.02235174447,14093.668948849316
72883.29427043132,50996.913134683746,19126.07480598388,15543.447797709441,-13641.515510262909,-831.216672803959,14524.364712758626,42761.9940354817,-187500.02235174447,-6528.519872250542,17093.63068266281,-8691.76640412407,-6015.547337001245,5237.505464256462,-187500.02235174447,11860.72967776414
74538.59740955799,53043.88589190077,18969.23261514099,15407.750357121273,-13713.130499497713,-642.4338391344356,14594.236265925916,42090.16765238853,-187500.02235174447,-6754.741877882705,16958.447332197113,-7981.226799634314,-6230.481711683477,5207.822347619814,-187500.02235174447,14801.191067837604
71596.16906597246,49068.15875389084,18834.608058286674,15535.244707494345,-13501.682996950507,-518.6498783409451,13781.236264853032,41901.67539139693,-187500.02235174447,-6526.57527048293,17051.85527227584,-9106.011284114276,-6034.81454072172,5110.882831917147,-187500.02235174447,12167.619129135506
74821.65990134,53656.01076555381,19256.9442697697,15506.410957146998,-13767.556997246385,-936.0687060438045,15121.983304260171,43095.124434843594,-187500.02235174447,-6628.387466476855,17051.765865298017,-8125.552013582232,-6100.796890353786,5297.966933008067,-187500.02235174447,13257.534892265188
72366.61134560243,49961.26740709155,18698.70945199841,15447.357648296076,-13499.581932971709,-361.0700799310303,13781.660947997683,41422.141065852775,-187500.02235174447,-6692.849897485959,16941.102378499792,-8685.731433121138,-6184.906504739107,5059.831447581226,-187500.02235174447,14153.102237355977
72820.86584816764,50919.97843026858,19107.50050634152,15544.744198887849,-13608.792556380338,-789.7094833504539,14548.392838048083,42813.13482679544,-187500.02235174447,-6523.021343114537,17092.446040206676,-8701.824689128958,-6006.673694452488,5240.947632902579,-187500.02235174447,11856.035811428525
74568.81696806157,53102.67097981823,18962.437684826575,15398.85436282806,-13692.052804476358,-627.033487204729,14687.823019960288,42197.25486007391,-187500.02235174447,-6759.391040729409,16943.11403550077,-7978.030500177205,-6229.587641905266,5213.656152922649,-187500.02235174447,14795.603131723778
71553.5889927851,49022.248270779644,18816.81606970025,15530.014399291802,-13467.306013978245,-482.6635697679007,13832.578221866874,41961.1533833925,-187500.02235174447,-6538.466398533154,17033.526841822488,-9115.130795852041,-6036.155645389038,5110.994590639423,-187500.02235174447,12215.809490181147
74765.48996752381,53593.73880550132,19235.464243348153,15482.427535346455,-13775.491866528018,-951.3572992512345,15157.187301777281,43120.6277752671,-187500.02235174447,-6653.711992944717,17022.149803894736,-8170.031985048293,-6112.978591081928,5277.112755431265,-187500.02235174447,13210.417414953401
