Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
67935.51211780455,51962.97788178657,46211.38229505805,33468.33985666512,6752.663165648361,1350.5147517341081,3376.3427586964085,-5009.875298723615,-11219.79340550821,-15684.219084288967,-3033.1540743296237,-168049.55667848073,-6020.352962059136,47605.8852798802,187500.0,41631.62161488791
68635.36758844467,52679.44069855699,45623.97845077258,32572.16901447404,7579.320082583437,1374.6099322569291,2355.404478955803,-5893.216239597349,-11601.851773482773,-16169.698973858236,-1864.783688161813,-155804.66756876322,-6443.203263664635,47296.29126742975,187500.0,41134.63057692416
62588.72897490609,45474.24411466648,46005.6568390914,30244.97243702083,4461.698765957209,1625.0165253897342,2587.817917802086,-5191.617332889716,-10861.740811078645,-15443.96018313887,-4101.500404059935,-167192.38963036414,-5671.26341715615,46899.30193415903,187500.0,41649.81593487453
72147.81011912944,57103.58853382928,45995.755016297706,35239.40268032583,8833.543519204082,1150.6678045592075,3252.558797902918,-5453.825647094924,-11723.780539486474,-16157.450217896727,-1693.6140291230715,-161546.24957397577,-6589.696596824718,47900.86125145689,187500.0,41328.37549786276
63018.26244810373,45919.692029916296,45621.855035049324,29722.008672000014,4965.574141213196,1647.5023803117729,1988.7017594220354,-5631.54436725907,-11041.605298710501,-15746.513396085908,-3570.646473246393,-159956.3923426142,-5774.684938750856,46531.459275658046,187500.0,41310.069419153864
67849.72612258508,51849.43101995361,46235.49982732533,33396.680163941404,6736.636964873906,1335.9861178381584,3331.7733802525263,-5024.6274500641175,-11228.689399801422,-15777.35880343423,-3070.213266636523,-168011.2010849954,-6041.743581502865,47529.82229349879,187500.0,41575.1164049049
68726.85327850023,52792.78639468985,45590.29437187843,32605.093134056704,7644.810693837488,1353.1746093242896,2323.441484384714,-5920.150091665994,-11631.11020697477,-16201.594913195959,-1826.4727981654166,-155736.71826561907,-6479.346034448867,47263.07657516916,187500.0,41127.16509427608
62533.72133180158,45405.69131442205,45939.69684120379,30165.132005826476,4461.989338635128,1605.0340658466896,2518.192233823804,-5234.487978754995,-10873.542532151048,-15507.774413558773,-4157.625634387211,-167038.94490467847,-5645.02246916562,46924.134722248884,187500.0,41600.195062183746
72126.66536887472,57066.28347233337,46037.28455749567,35219.084944615955,8837.835054139501,1165.6434733442634,3240.8911872972476,-5466.968472834644,-11673.377355739756,-16148.308354414507,-1728.4827504733505,-161617.86456321058,-6532.632593230319,47882.599876236905,187500.0,41310.67291625415
63083.171914001934,45987.39546387142,45679.16490783273,29744.829803088884,5024.225118663921,1703.2923344722194,1998.2683060489067,-5641.44619005277,-11034.072760829064,-15737.013904692401,-3499.12089098941,-159756.56774718378,-5830.117265000018,46542.366926952236,187500.0,41338.6573003122
67724.24342921298,51695.60631461219,46271.8214120652,33327.92619799688,6691.955827707748,1399.9121069803366,3347.218435671143,-5027.264955909844,-11185.550533002679,-15762.874873027191,-3068.0898509132685,-168010.4634774284,-6035.663907011021,47553.4257356436,187500.0,41615.75187632464
68818.71894821155,52909.70836993556,45634.97550904459,32666.918059220086,7695.482098517668,1355.1415628363566,2355.918569078275,-5948.112123979584,-11647.918718805162,-16214.558924980036,-1800.5000711083499,-155738.99814355353,-6474.361595435334,47307.578898379674,187500.0,41135.301129257816
62502.40653781969,45388.32400898028,45999.97949599976,30172.955116385834,4482.105908644904,1679.1077469715772,2563.9015512349074,-5220.406379748151,-10869.116886748898,-15478.15835215549,-4119.359447879726,-166886.4836557488,-5659.59580655048,46918.09975124595,187500.0,41610.745085566654
72098.92685400568,57067.17754211158,46048.43807797886,35255.853564244935,8850.620251967937,1200.1769185277128,3294.0436356119676,-5432.569138117926,-11726.261583121013,-16149.984735248654,-1719.9443840914232,-161672.33576444816,-6530.822101929439,47876.296684300505,187500.0,41370.35207394983
63142.11346413058,46107.08905542959,45678.360245032345,29792.528425756507,5079.590389679717,1687.310837186675,2002.9845241289765,-5652.64441402488,-11082.553694552624,-15756.191701435055,-3471.4270796092846,-159568.45546584792,-5798.087215195563,46571.446546488594,187500.0,41316.149093645705
67603.2534364764,51607.54044145828,46267.753394574334,33294.063305147094,6656.930644146281,1406.1705954278227,3341.071705945934,-5009.450615578963,-11209.668065269956,-15693.696223938015,-3104.4114356531427,-167952.21483137785,-5993.821441390686,47538.24890115844,187500.0,41612.086190233975
68899.07346952838,53063.24250259907,45647.55954117293,32746.71378692553,7741.727857795699,1367.6138362424178,2378.7173484226882,-5915.679742774933,-11687.682472191153,-16212.994302868165,-1802.0870449646766,-155685.93510221664,-6473.869857057316,47297.453558141424,187500.0,41141.24669328293
62433.76433059744,45366.86633430318,45975.392577098915,30139.092223536045,4460.201199078703,1650.4304588354182,2545.3048998480917,-5224.250879794465,-10858.410401154804,-15487.277863893256,-4113.682104788078,-166715.62692113244,-5625.241175322673,46913.80821631053,187500.0,41605.42537038629
72071.50126355902,57067.31165257832,46069.80634567814,35252.54550606555,8830.436626724795,1214.3479245123774,3283.806536651437,-5421.97441124611,-11697.047853117927,-16139.546470588026,-1748.5099135053056,-161720.34731153815,-6524.429503015221,47905.39865558132,187500.0,41325.42506759466
63207.78288934027,46214.7574084708,45688.977323648614,29838.729481545626,5102.880907402147,1717.6645061569818,1996.7260356814904,-5640.30625108555,-11081.972549196786,-15791.373347207707,-3410.898555624313,-159353.3646289545,-5860.023899081219,46578.085014591816,187500.0,41344.49110561504
67520.90960990306,51511.38323681155,46257.22572293589,33252.82433662705,6591.328274169955,1441.2404824781995,3316.685952745194,-5002.365112586631,-11183.02478587923,-15689.874075636159,-3093.861412270238,-167883.8408450891,-6020.6882382259655,47526.80480799732,187500.0,41643.33392898249
69018.65530236428,53208.68530376975,45670.40302400626,32809.92452024514,7746.935814253786,1372.710033978228,2376.593932699434,-5907.253135115282,-11652.612585140776,-16226.651218730358,-1740.9773756238671,-155617.6281711612,-6480.508325160543,47332.76931438081,187500.0,41145.091193329245
62407.299865162364,45346.92857824905,46018.55379564212,30132.364348454998,4395.314084924947,1693.2564012117866,2522.2378995702147,-5207.621181919716,-10854.096514474932,-15503.751099556817,-4087.128232375173,-166528.09578515243,-5633.131341115397,46906.34273366246,187500.0,41625.96662354072
72063.18641462164,57061.92488216459,46081.719825472814,35256.010026456126,8740.649669247827,1199.7522353830618,3285.326455274398,-5410.284448895985,-11666.694184147618,-16119.966342445177,-1720.2349567693423,-161763.95556497044,-6504.424691727721,47900.79419622353,187500.0,41377.97401880909
63241.399913001056,46286.73002561689,45674.49339324157,29845.77028104905,5048.633223609117,1671.3963951344963,1957.8563520737116,-5672.559818334558,-11122.272744449705,-15841.351847809774,-3432.4232855347736,-159161.6760685058,-5859.241588025283,46530.967537280034,187500.0,41279.581639716824
67369.78946564073,51363.68290945088,46276.559981889724,33167.3289140855,6447.025411966492,1422.062685735546,3293.7083594451383,-5004.712045754439,-11182.443640523392,-15766.965242262513,-3179.4685935340635,-167865.4230076579,-6015.413226534513,47492.60663898071,187500.0,41609.11340822141
69086.82812295295,53316.80069170007,45663.2281140361,32857.466680701575,7713.0282179150845,1360.416574527809,2379.790232156543,-5904.950905436386,-11681.245169788024,-16261.989326714198,-1774.5049923068277,-155592.14718248215,-6478.764889093029,47339.45248597294,187500.0,41127.746239631924
62325.87246011168,45275.91708611454,46040.480856952774,30092.62294681346,4309.013999583006,1696.6315146245379,2498.7015126587767,-5196.355902714241,-10871.016785027598,-15519.844355564637,-4131.921128263608,-166375.61218447832,-5636.394695805871,46912.69062908777,187500.0,41620.66926010481
72008.73756512851,57004.369140192175,46090.45935755484,35235.647587257336,8655.221301939644,1199.3499039828664,3282.040748839468,-5388.290332351963,-11702.188754342647,-16184.004090309632,-1763.2173613568975,-161832.4413099815,-6540.9921456566035,47842.03146005052,187500.0,41374.37538795178
63272.982927916404,46330.00300288237,45651.158172030235,29859.047217255502,5021.922888985025,1686.7967470642027,1948.8262473137675,-5657.762963505145,-11150.458294207847,-15856.32751659483,-3432.311526812497,-158982.92916809669,-5911.298800861693,46565.81390688585,187500.0,41287.158881087176
67246.45253973635,51218.64243968039,46263.908894528024,33108.34266046794,6350.890559064217,1441.3745929449312,3269.166144033211,-4994.832574705193,-11183.851800424076,-15729.280201110865,-3202.0885589228346,-167846.69224580436,-5985.171316286483,47503.179014108064,187500.0,41630.21345498723
69128.29060891755,53379.787907575126,45689.51376551554,32886.009858371006,7671.923359861775,1355.7897634255605,2376.795098399532,-5899.0053414112745,-11688.59889371382,-16291.448925906292,-1759.9540066664229,-155581.1724759546,-6515.064122088447,47333.70808764793,187500.0,41143.16894330608
62255.30800286627,45215.45561736293,46013.79287407314,30065.733798233727,4261.851818782308,1675.9561510033789,2466.358538431947,-5231.291679297886,-10886.171267768297,-15560.055143839736,-4142.359392924237,-166257.32675282084,-5657.427687338315,46841.23210206415,187500.0,41596.641134815356
72008.67050989515,57007.90071581611,46112.073494443124,35244.49887806164,8616.932763687702,1229.81533167545,3300.6374002262833,-5360.015375616,-11691.951655382116,-16175.622186138891,-1775.8908004630568,-161877.2565576144,-6497.160374779746,47871.759280176084,187500.0,41388.09935904734
