Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
58499.05264366301,47211.77932164423,38916.19758799048,24392.905758965702,-11665.531893435944,-1049.9508440435939,2344.4744759171576,-11987.03938568108,-15858.383877084718,-20889.314519085234,-12567.983575818966,-187500.02235174447,8338.117103352202,23397.403764415238,187500.0,44637.14893307078
58325.089016567355,46361.47425907544,38758.95306574739,23172.478159961483,-11404.821146109241,-908.5984121082321,1439.7652673441492,-13088.600407671978,-16128.012970449088,-21119.537486974896,-11722.707655752618,-185189.23195472147,8096.852373701618,22718.581285307562,187500.0,43985.03678858719
53794.70333989899,40952.30739740222,39126.8851312262,20928.09479571519,-13511.785985444307,-588.7002454638774,1842.141371028587,-12041.912918318858,-15253.433913401834,-20403.544056838044,-13414.667655785997,-187500.02235174447,9011.888088212978,23545.41701619828,187500.0,44697.588050077924
61549.61872692332,51088.1082520614,38705.82296917713,26133.391396211555,-10279.522571506808,-1362.6070454844291,2240.2482915220608,-12671.203931713573,-16448.805206871653,-21413.66409226228,-11397.847401839186,-186157.50952452535,7947.989755629273,22950.63709624256,187500.0,44212.86811982014
54109.46060531862,40922.53487378775,39389.96516346517,20551.31143943208,-13134.309725083082,-253.98287224565416,1473.9410846163137,-12371.847018223647,-15298.204457545813,-20281.615290834343,-12881.578550526923,-186452.93253099115,8630.634383038805,23004.616559102127,187500.0,44555.118030919795
58096.45302253402,46836.202959561706,39436.009757043095,24386.3566978403,-11836.656848985775,-867.5829610327436,2560.548789566611,-11718.952562684128,-15615.778042766815,-20308.50443941408,-12087.085793863034,-187500.02235174447,8496.926247707159,23198.786163185378,187500.0,45072.672673782436
58350.36883954631,46455.10571659872,39032.20314171352,23467.700000727178,-11411.884297357119,-798.4937189213895,1640.4168773194406,-12878.158733625261,-16160.11007548691,-21036.34429411224,-11321.225621846394,-185584.07552052446,7877.112373961494,22599.781763527604,187500.0,44292.17210914756
54094.14966036674,41162.8161266823,39380.62213428284,21227.988151072044,-13302.171325942438,-560.5370474501905,1944.0876774892424,-11936.300925767533,-15192.614816738942,-20162.256975443004,-13032.050494200052,-187500.02235174447,8895.636665300926,23332.89662991722,187500.0,45009.28312650718
60937.13622535899,50511.09796894765,38950.30635002928,26076.72972401735,-10678.814134456414,-1215.5102152240534,2217.4718639221032,-12488.791345213813,-16300.79195508861,-21074.722239342005,-11194.468879040347,-186590.41811113575,7795.2602857661595,22924.66436918549,187500.0,44390.229212073
54400.74853906019,41144.21947529548,39223.33290855085,20821.856954319115,-13004.58020026448,-485.32342735808226,1485.2957707996097,-12471.312281049763,-15409.203220510868,-20455.84713886346,-12682.022176029943,-186795.56242174655,8726.165738840788,23036.490146695396,187500.0,44572.887667761766
