Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
68163.41050427085,48388.933943382974,19862.11775089714,16238.40823631385,-12197.548114961162,-3025.0180393478918,13138.17657687385,42732.48973280069,-187500.02235174447,-7514.5670788964135,23266.199024462585,-2473.242875724182,-4859.939796917414,6676.667234500317,-187500.02235174447,14612.542344634814
71142.00397038508,51069.332786718944,19977.653917986623,16066.769190641546,-12382.620559051104,-3353.1416479517998,12028.993610023692,42377.924010506154,-187500.02235174447,-7241.451113397016,23411.150087255253,-2554.9608534527842,-4809.961296315348,6828.882614240959,-187500.02235174447,13650.947946423048
70807.19719018904,50254.90227400092,20119.40868132218,16128.638819293836,-12205.751205176259,-3212.7056375391053,13704.435670904599,42997.60377378509,-187500.02235174447,-7521.9655063111195,23429.478517708605,-1979.6493029176359,-4714.519347491187,6616.943373315737,-187500.02235174447,13983.966587062669
68520.88195334458,48978.0588719915,19848.036151890297,16233.02146590012,-12267.933758250923,-3093.369673892221,12374.037489180266,42517.60006160737,-187500.02235174447,-7283.9417796065545,23295.680975399137,-2814.88928972355,-4880.9951401943135,6822.937050215847,-187500.02235174447,14300.35552982754
72726.9661697109,52007.07787359689,20149.762350292487,16023.540916864982,-12313.1066337951,-3420.86743365138,12732.00067663201,42689.104996812945,-187500.02235174447,-7336.73660000999,23487.548349803492,-2118.4312842406375,-4699.3201612615785,6757.312328495065,-187500.02235174447,13427.676371058986
68485.40973489401,48606.59523088876,19922.33335045974,16219.766881438123,-12194.955312604347,-3067.7992782353494,13325.864175065062,42803.21065225729,-187500.02235174447,-7520.959677810631,23274.402114677683,-2429.656974036333,-4826.903918612471,6662.9656151492145,-187500.02235174447,14626.8027575973
71099.02156579752,51041.25899568308,19916.4995451569,16076.671013435247,-12384.699271285448,-3313.5567085214507,11956.529254499586,42375.487670360526,-187500.02235174447,-7249.207168723008,23388.99950850004,-2528.0940566175054,-4805.267429979734,6816.5220995571735,-187500.02235174447,13801.106965673802
70700.1323342481,50211.830462435544,20115.206553364584,16107.203496361197,-12192.720138158815,-3240.8911872972476,13609.127832547169,43041.301434195215,-187500.02235174447,-7518.165709753717,23396.19677021465,-2067.9610452605543,-4719.79435918264,6622.508957685109,-187500.02235174447,13849.74436160855
68697.37132756368,49089.57172507903,19833.01577961633,16186.976872322188,-12278.148505467,-3122.1587207506564,12412.97422802141,42542.11992527484,-187500.02235174447,-7319.726922479502,23280.437085680616,-2726.197567724892,-4852.563721247163,6799.646532493417,-187500.02235174447,14418.506851018294
72558.25520256224,51895.27444783145,20107.74107071651,16021.819832541923,-12313.285447750743,-3394.2018025161988,12508.974970456955,42664.071043022996,-187500.02235174447,-7305.555916494837,23454.043084864985,-2173.9753692120757,-4717.492129503743,6720.007266999158,-187500.02235174447,13410.331417361667
68626.09161449572,48754.94375883863,19961.247737556427,16191.44722121325,-12199.805641151148,-3103.8973455306705,13328.367570444057,42828.781047914155,-187500.02235174447,-7496.462165887615,23271.563443131858,-2407.484043536668,-4787.788365815683,6677.874228700904,-187500.02235174447,14601.65704508508
71030.71463474211,50996.01906490554,19893.186675690016,16094.083022365932,-12380.363032861118,-3285.6617314412274,11829.593697737897,42327.02908838142,-187500.02235174447,-7282.690081917058,23375.141426937753,-2494.2535155121705,-4788.61538036053,6804.340398829031,-187500.02235174447,13904.75200471306
70495.70327945988,50126.133874193896,20113.977207419543,16147.816616036489,-12167.440315179863,-3222.562756843896,13394.953417176417,43014.591099571124,-187500.02235174447,-7475.295063888439,23390.787648056466,-2120.0853133303303,-4718.430902770866,6680.243513613166,-187500.02235174447,13734.208194519068
69107.07880342947,49401.73618814185,19902.216780449962,16204.031253341587,-12284.71991833686,-3169.1867910846227,12569.056459552821,42554.81571612546,-187500.02235174447,-7362.5975683447805,23315.216400053072,-2578.720757808776,-4777.975949999804,6763.2802442646325,-187500.02235174447,14546.582346747202
72300.1149058479,51725.647059160125,20014.042557959863,16110.131574884843,-12320.840337376636,-3319.546976035473,12176.850399595547,42566.66214068677,-187500.02235174447,-7336.066047676331,23436.094634067373,-2184.14541293924,-4740.156798381424,6720.163729210345,-187500.02235174447,13502.666473706542
69028.95945655816,49081.815669753036,20078.48263722451,16221.957352394744,-12177.140972273466,-3161.877770647737,13499.023139360326,42958.73409017731,-187500.02235174447,-7489.711939062112,23306.320405759863,-2382.47244149118,-4763.268502148211,6714.866365774437,-187500.02235174447,14479.504761636827
71518.02736735671,51332.77044686919,19873.137160913608,16135.053769952508,-12424.59713513817,-3259.4654869396077,11889.608131600397,42304.587936948294,-187500.02235174447,-7348.7394867824905,23375.946089738143,-2309.739865033611,-4758.976967212792,6741.956680054269,-187500.02235174447,14246.711343134803
70325.98648381073,50048.12628604488,20117.955817932587,16239.481120047703,-12133.77858803017,-3172.986587642025,13124.340847056013,43044.07305050767,-187500.02235174447,-7417.582859704836,23391.793476556955,-2238.5495589434577,-4753.009051443226,6721.415426899842,-187500.02235174447,13554.522520842853
69768.82454977329,49878.11891771781,19990.70733674852,16200.812602140022,-12312.212564016887,-3209.77755901546,12803.34744493335,42606.8058737285,-187500.02235174447,-7407.70338865559,23356.8129964844,-2378.0914995779394,-4741.006164670725,6757.245273261699,-187500.02235174447,14700.787031744365
72231.47269862566,51661.385793851114,19942.405216980605,16152.018743994087,-12341.694514953437,-3273.390623735264,11898.615884615885,42444.82278166089,-187500.02235174447,-7336.915413965633,23403.103459251342,-2218.120064511307,-4766.75537428324,6698.214316155233,-187500.02235174447,13579.891750799627
68903.78968760844,49019.454302722734,20106.668186982657,16268.024297717131,-12155.45978015182,-3139.4813227035193,13323.137262241515,42914.38822917798,-187500.02235174447,-7427.059999353886,23310.813106395377,-2417.855252963931,-4742.906062949427,6753.490180193207,-187500.02235174447,14298.276817593196
71545.20708861436,51352.3729267565,19935.163251777085,16151.750523060624,-12406.156945962543,-3284.8794203852917,11878.320500650467,42272.26731446592,-187500.02235174447,-7319.704570735046,23398.49899989355,-2289.556239790468,-4731.305507577123,6782.703910196294,-187500.02235174447,14190.876685485446
70002.08735490887,49829.503873527516,20045.424407175113,16270.617100073947,-12152.934033028369,-3132.2617092444552,12801.760471077023,42887.74494978726,-187476.82124099985,-7430.524519744458,23386.876092776787,-2239.9800705885973,-4747.13054265148,6684.0433101705685,-187500.02235174447,13544.240718393412
69275.92388104486,49585.154603142095,19998.262226374416,16246.588974784492,-12278.863761289569,-3177.255770832988,12600.751233190445,42596.881699190344,-187500.02235174447,-7367.157324213663,23346.46413880159,-2480.686006627799,-4721.69425746134,6784.469698008264,-187500.02235174447,14427.447548800415
72280.08774281594,51734.40894298661,19968.981441137963,16154.611546350903,-12350.456398779917,-3267.5344666879737,11941.821806647993,42451.751822442035,-187500.02235174447,-7350.102943194264,23436.005227089554,-2098.5382316754144,-4697.26380077169,6737.508682907664,-187500.02235174447,13609.798384880827
68150.20062329777,48545.35145108122,20011.96384572552,16309.263266237173,-12135.745541542237,-3063.4853915554754,12957.976813075164,42892.05883646713,-187500.02235174447,-7418.4769294830485,23279.632422880226,-2551.8316092290415,-4796.259676964245,6773.874971136448,-187500.02235174447,14071.898349749847
71532.24307683029,51414.44372110888,20001.972615953997,16128.057673937998,-12391.583608577683,-3324.8890429602916,12045.735066620717,42400.25340321701,-187500.02235174447,-7313.177861354096,23410.43483143268,-2298.049902683485,-4698.0908153165365,6792.873953923458,-187500.02235174447,14011.883915887347
69636.6810365535,49546.53078872333,19892.404364634083,16270.304175651572,-12192.921303858913,-3054.0082519064254,12513.892354237123,42796.14750100941,-187500.02235174447,-7464.901502716721,23333.18720259514,-2220.511701168025,-4782.222781446312,6660.283405814577,-187500.02235174447,13597.16964926358
