Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
71981.82606480432,52590.704273069416,45875.301465428056,35247.181087396275,8692.168735524267,1620.724990454315,2625.637069420465,-4314.75839790802,-10735.252289206062,-14933.37928454629,665.612598134589,-116446.0395510244,-5656.153637904363,44223.30638448076,187500.0,41196.85783348773
68228.14115621343,48021.40420930436,46245.28989139675,34484.24899390328,6725.148168223878,1738.0492971002218,2905.793834423284,-3782.719824638346,-10210.410977650998,-14367.969556804843,-1073.978969333049,-127725.86974213956,-5092.19677355251,44222.27820423582,187500.0,41592.75193128013
76818.72121318833,58625.16118587985,46174.25604751779,38066.071339377326,10144.316869296656,1410.70799955225,3214.717294540083,-4126.8919857611645,-10852.330726662962,-14998.981654522617,1195.5054039365536,-120293.46767586085,-5857.162875790939,44910.063732870076,187500.0,41300.704038227086
67253.98507761778,46862.86859069688,46018.62085087548,33401.150512832464,6753.467828448753,1838.6097954046484,2493.717073645243,-4040.904824841598,-10266.044469600258,-14462.226863172873,-888.6159525651876,-121817.70018550161,-5172.528943124884,43840.42100196135,187500.0,41390.91567884871
73977.68038245206,55093.8537828748,46390.37506465615,37326.206246162204,8759.872169479391,1513.6601345133943,3351.845246773392,-3759.272844704729,-10563.90381621168,-14619.896068560609,51.96780585858892,-127104.40183930419,-5456.910187829756,44730.02043128257,187500.0,41540.11357308788
72080.75488576351,52752.50855118139,45897.89907907237,35289.627050116906,8742.616622759893,1621.149673598966,2606.839252333552,-4335.813741184919,-10689.87824796179,-14883.221969988583,650.6816328384439,-116437.07650149781,-5590.707730139224,44330.05831599931,187500.0,41174.32727507678
68193.83122847453,47990.84937463396,46284.606609893635,34454.38706331099,6740.034430031113,1726.336983005641,2877.8094503652396,-3805.742121427312,-10209.382797406053,-14396.08805132962,-1078.1140420572808,-127700.94754707189,-5128.92068969258,44256.34226278571,187500.0,41587.32045737749
76840.13418437651,58681.01819527367,46140.41550641245,38060.01401662994,10144.607441974575,1374.4758217901972,3181.4802505350413,-4153.579968640801,-10913.060416348031,-14978.19453217918,1211.1292733108132,-120424.29243615776,-5859.889788614487,44910.48841601473,187500.0,41303.721523728556
67303.60595030856,46935.86938808792,45972.86682997547,33391.36044876104,6773.137363569423,1822.1142079966316,2444.923215499308,-4100.651037770634,-10235.377876207576,-14507.287979994773,-910.3194964312908,-121731.22128620402,-5109.944058650024,43769.16364063784,187500.0,41373.30250421793
73914.69316657701,55021.14355816169,46483.8724117127,37287.8506526769,8749.813884474503,1514.06246591359,3352.6275578293275,-3753.528446379715,-10502.347111981764,-14609.211934710973,79.23693409406354,-127168.97602903558,-5478.569028206948,44739.92225407628,187500.0,41522.47804671265
