Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
71142.92039190774,49465.88569472858,19329.609790993905,16024.636152343292,-14101.045024519566,434.74142965572236,11925.862661106905,44136.80513343873,-187500.02235174447,-6558.560616798475,18648.97682058535,-6918.222536828821,-5673.923274746332,5459.659452397758,-187500.02235174447,13337.30826822618
72852.60532529418,51935.77580878446,19560.078628072577,15991.086183915877,-14316.985227702287,71.90556191272282,12426.228812483409,44977.54364938065,-187500.02235174447,-6462.314005173923,18747.212737466423,-6593.608152104396,-5581.2082387457185,5599.491965710159,-187500.02235174447,12787.29889241444
73000.26094916594,51837.89751981467,19350.08398891497,15949.9142706292,-14226.371255680473,332.63866098387973,12122.267439635687,44279.94570493051,-187500.02235174447,-6603.062940008991,18635.40931170098,-6324.716666307052,-5735.1223510649625,5505.927563420244,-187500.02235174447,14094.317149438519
71194.15059019931,49710.19026162509,19444.9894958722,16032.191041969187,-14170.134266630921,272.6018753769249,12096.853506190004,44534.62148125428,-187500.02235174447,-6474.629816368797,18717.99900746334,-6989.166973729965,-5552.95563375421,5507.380426809839,-187500.02235174447,12585.082660327276
74206.47283869659,53588.597904276605,19525.76870033368,15950.20484330712,-14374.540969674705,87.64119000925899,12434.610716654148,44896.60798270798,-187500.02235174447,-6525.122407093336,18704.207981134412,-6231.308726228324,-5663.9767484637205,5626.783445690089,-187500.02235174447,13661.60972852823
71150.65409548928,49485.51052636034,19334.795395707537,16019.674065074214,-14104.956579799245,425.21958651776157,11917.324294724976,44139.26382532881,-187500.02235174447,-6550.469285305654,18662.097294580617,-6885.41017596843,-5653.560835547547,5444.996708035077,-187500.02235174447,13394.953417176417
72793.06027806524,51894.268619330964,19553.90954660291,15992.851971727845,-14323.042550449676,70.29623631194072,12415.187050722487,44986.95373379633,-187500.02235174447,-6486.610351396841,18735.790996049764,-6617.837443093949,-5580.537686412059,5573.318072952995,-187500.02235174447,12809.114195002818
73053.1451765472,51909.42310207166,19357.169491907298,15957.402105021729,-14229.969886537778,324.52497774660327,12138.941840999347,44315.77555129237,-187500.02235174447,-6612.160100002301,18632.615343644065,-6327.421227386145,-5745.09122909203,5524.23364212914,-187500.02235174447,14128.850594621968
71147.23427858762,49660.100002300744,19445.8388621615,16034.068588503433,-14168.837865452513,266.94688402973225,12106.35299758351,44544.85858021481,-187500.02235174447,-6470.248874455557,18721.32941738718,-6995.984255788834,-5556.822485544978,5525.239470629629,-187500.02235174447,12615.011646152932
74190.26782396648,53578.15963961597,19516.33626417354,15926.377883717763,-14392.757641405778,56.058175093910116,12476.721403207946,44900.474834498746,-187500.02235174447,-6530.643287973797,18687.60063500412,-6250.33006075979,-5660.735745517701,5594.596933674447,-187500.02235174447,13646.611707998718
