Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
70405.4692870938,57670.02644181567,45256.98515856089,29579.315135397334,6329.7905122984075,396.3858361704155,2974.436041645532,-8391.314255155832,-14088.59510285796,-18535.944048874862,-2457.5743028610113,-159051.70548578567,-7922.978153583784,50544.312661208234,187500.0,41966.92013346197
56939.43732254951,41651.17939128631,45230.49834138135,22333.12545217579,353.4481350717706,1335.6731934157842,1581.2741614906981,-7994.123756185027,-12741.813092447888,-17460.422809174397,-6284.036491398393,-162950.52027112487,-6474.920389046716,49616.29058316834,187500.0,42465.98988366007
66910.75168976208,53584.84281120811,45832.40846781832,28654.24348762554,4312.478519973579,493.6829797843671,3545.7913334120913,-7684.417985012292,-13385.945664160929,-17849.991363285942,-4469.1642486052815,-169544.08371974036,-7198.714577998469,50688.36965422269,187500.0,42538.297776972984
63587.49432414703,49373.66239710598,44905.88395665693,25244.350760501715,3648.184674761853,991.8586602042509,1720.4137707249847,-8523.860099775804,-13672.98676645598,-18318.595685791457,-3502.1383764908765,-154157.56751985164,-7463.269825371483,49724.67419203212,187500.0,41904.2905454982
58593.22054305322,43664.60218007591,45721.275594386534,24074.929842344507,648.8040863041981,1040.2054834610801,2586.610923601499,-7599.347245615393,-12669.12521947923,-17282.301757610054,-6542.623823001841,-171171.46953004238,-6446.1313421882805,50249.783724520654,187500.0,42827.037611846645
70515.23870411381,57772.62094886553,45279.11338557165,29649.700778687096,6357.350213211801,361.0253764421197,3008.1201205396796,-8377.299711382355,-14083.498905122151,-18535.89934538595,-2479.6801781273102,-159239.97422933273,-7925.816825129608,50555.89086483608,187500.0,41994.613944842094
57075.671205004604,41774.829241613064,45215.74619004085,22349.285763416978,421.7997696160996,1313.5002629161195,1554.7202890777933,-8009.233535436814,-12755.134732143251,-17473.118600025013,-6254.822761395307,-162527.2229346303,-6524.809482670961,49583.36646358568,187500.0,42441.44766824814
66708.08842278582,53323.97560167022,45828.07222939399,28524.089279662287,4193.902515638175,488.13974715945096,3532.156769294354,-7665.419002225281,-13350.205224776892,-17828.533688608848,-4551.128095522892,-169629.89206670428,-7186.622284248148,50683.80989835381,187500.0,42539.705936873666
63835.59868760094,49655.87552259869,44878.391310976906,25357.562346167844,3741.3467456515727,939.0414880563603,1719.8773288580574,-8555.331355968876,-13705.799127316372,-18354.716104831234,-3438.2123873486985,-154014.71752103776,-7505.425215414192,49729.92685197912,187500.0,41861.95634149985
58460.67469843325,43483.620105221285,45688.57499224842,23969.608422471098,587.5379547522015,1048.565035887365,2536.6324229994325,-7608.064425952963,-12677.305957949873,-17300.071394452025,-6583.3710531438655,-170966.101701987,-6453.194493436157,50189.56812495806,187500.0,42790.58191664004
70546.57584984016,57810.66361792846,45314.65265925559,29695.678317031663,6329.276422175935,380.00200748467535,3060.6467200096513,-8320.034542087858,-14058.06261993201,-18506.015063049206,-2509.452701741779,-159436.4907665838,-7895.329045692569,50562.708146894955,187500.0,41999.55368036672
57150.86247335225,41838.82228598861,45216.68496330798,22367.90476654825,444.5761972160575,1317.2106524957005,1557.6260158569833,-8020.163538475459,-12752.027839663964,-17481.478152451295,-6186.068795450783,-162182.89431129626,-6526.061180360459,49602.790129517336,187500.0,42432.05993557691
66475.27265253934,53028.37378124879,45839.04693592154,28423.841705780236,4052.4383249805364,507.8763375134871,3494.091748486966,-7668.034156326552,-13322.623172119043,-17830.701807821013,-4614.696456753785,-169744.2659430821,-7190.176211616542,50660.51938063138,187500.0,42545.11505903186
64054.19874837384,49897.76610109402,44885.92384885834,25480.89927207223,3786.541972940204,931.2183774970028,1731.5449394637276,-8565.590806673861,-13736.264555008955,-18376.44200044179,-3384.344683211408,-153912.86062155492,-7526.7264278801,49753.306776679376,187500.0,41848.18766691538
58323.3679322443,43299.75465533193,45689.22319283762,23879.6873545274,492.20776465031685,1059.9867773040269,2506.2116987957597,-7609.226716664639,-12652.115541948742,-17290.52719956961,-6610.327256956966,-170795.37907783737,-6451.987499235571,50218.11130262748,187500.0,42789.10670150599
70601.85171387813,57861.446781330924,45337.965528722474,29760.610134674327,6292.4630990580445,362.88057123191015,3079.7351097744836,-8315.541841452341,-14047.669058760293,-18481.204626703817,-2538.3088038335804,-159675.49797004438,-7899.173545738882,50582.73530992691,187500.0,42016.07161951919
57293.6230651883,41957.95708393539,45193.50620430782,22403.555798954465,495.94050597435313,1316.5401001620412,1536.6153760689947,-8033.887509571017,-12803.01216876652,-17560.71508654536,-6127.350762766691,-161779.66884132253,-6570.384689615333,49529.47640770393,187500.0,42394.3078391919
66283.0476502237,52766.456039721495,45828.36280207191,28312.351204437164,3942.4677422604254,506.6916950573558,3473.8857714993683,-7666.84951387042,-13319.11394823956,-17788.389955567116,-4684.076271543058,-169807.94606303526,-7147.6408419180925,50634.859577996685,187500.0,42559.621341183345
64372.97932779543,50242.251186639216,44880.09004355551,25643.329399028946,3940.1431608370735,899.7024178150199,1751.594454240138,-8580.477068481096,-13777.838799695826,-18412.40595727038,-3329.8287784849144,-153744.57433755093,-7580.549428528479,49763.3427099398,187500.0,41824.42776255939
58266.840370516824,43196.13196803713,45673.91224788574,23807.96060657032,501.39433162144803,1078.5834286908423,2467.945512288274,-7625.141158716818,-12670.041641001897,-17269.717725481718,-6637.0822950699685,-170490.0542485779,-6448.768848034007,50197.83827040652,187500.0,42776.61207635547
70682.85443578416,57943.76825615982,45341.98884272443,29810.85685620986,6339.290003691913,358.5666845520359,3111.7428078344833,-8295.894658076128,-14046.77498898208,-18499.75657460172,-2581.9170572658845,-159818.95146595855,-7897.474813160278,50559.75771662685,187500.0,42021.21252074391
57442.1057036049,42106.976164218926,45180.5645442682,22424.83465967592,604.2123561158605,1309.2757832140665,1531.4968265887294,-8050.651317912498,-12810.164726992218,-17580.8987117885,-6079.026291254318,-161351.40941755884,-6582.946369999215,49553.213960315465,187500.0,42381.790862296926
