Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16
18500.047147279638,10076.904008019448,42023.44769518944,-5335.271994503974,-82035.84188650154,-8791.924571028301,562.101669562062,-17982.157228250173,-19559.832758883567,-20788.93283473645,-3790.162955541963,-25189.276062163837,-22033.992056130417,18290.991281389153,187500.0,39703.984821317776
25533.87290643131,17725.17922224751,40579.2791341876,-5375.371024056795,-78475.23134651559,-9841.18251099378,704.0575985977172,-19562.358506007018,-22616.344406168988,-23692.893826114396,-511.34085790405965,-17630.385474012553,-25147.299486076772,22855.150443929488,187500.0,37189.25710788454
17473.006841302737,8569.859989864826,42329.554835504874,-6629.974440333181,-82333.03068077931,-7575.363823814849,-287.7116546287125,-17643.930631152467,-19784.95952903742,-21131.450966769575,-2883.7550143903513,-21110.105050814756,-22257.576555916854,17409.12555564947,187500.0,39063.83086011778
23518.170239707262,15813.143946307177,40975.486156402374,-4449.628823951343,-79661.97486662565,-10227.822986581683,1200.0428080609809,-19056.67263945015,-21096.001100063455,-22155.16086282264,-2505.3399807620026,-23446.063512094443,-23611.19820013025,21091.866027339223,187500.0,38663.39935820095
21551.6861142738,12916.000236988097,41531.44109623922,-6777.451250249297,-80242.51672536334,-8061.626024440054,-222.06458116347568,-18541.24141231077,-21693.619691565,-22976.095733177153,-712.3947992795466,-16010.465146358627,-24185.54862565382,20494.940339915793,187500.0,37427.57140726702
18456.79652175862,10000.818669893584,42059.79163167377,-5374.544009511949,-82066.19555547184,-8741.63314600386,543.3485559640594,-17945.8356435103,-19543.091302286542,-20775.231215385345,-3818.6614297224796,-25134.268419059328,-22026.817146160265,18218.92925726524,187500.0,39715.74183890127
25631.460622723178,17836.222688701473,40604.44719844427,-5318.262316973486,-78451.82907007087,-9859.153313535848,739.5968722816554,-19539.693837129336,-22573.80903647054,-23634.846345763966,-552.3116054906375,-17762.216062809952,-25129.909828890544,22840.0406646777,187500.0,37236.8886753188
17589.9511682929,8678.645930128805,42329.17485584913,-6648.45933299772,-82291.97052621491,-7557.661242206245,-302.44145422475987,-17641.851918918124,-19804.49495369136,-21151.768702479447,-2827.875653252084,-20928.765348048848,-22290.32186154388,17446.02828574518,187500.0,39046.0165197869
23451.472634252626,15724.45222430852,40987.10906351913,-4461.4752485126555,-79712.13218118336,-10228.962925548904,1185.9612090541375,-19037.18191828512,-21039.942924969546,-22124.226048496494,-2565.421469857868,-23559.766836138588,-23584.57727248398,20992.423116257563,187500.0,38705.21947207683
21805.199599885895,13173.805257535609,41449.20902838815,-6791.2199248337665,-80118.93393026995,-8161.158342499536,-236.57086331496996,-18632.481233177332,-21806.808925486675,-23040.781681630815,-672.9216185714745,-15910.821069576868,-24313.914694060648,20582.805047369606,187500.0,37349.38500516236
18467.637117819442,9967.872198566462,42075.54961151476,-5425.751856059058,-82053.03037798767,-8687.631331399838,498.1309769309732,-17924.243858366473,-19536.29637197213,-20748.878508672537,-3830.5078542837928,-25040.18992664694,-22036.651913720598,18109.316302456416,187500.0,39692.27250722319
25771.650763946865,17962.912376274155,40582.00604701114,-5278.476211843039,-78388.59598500682,-9898.224162843724,768.4753261179121,-19550.132101789965,-22549.691504203263,-23604.090345393462,-599.6749519914332,-17870.689078651558,-25117.795183395767,22861.163063187967,187500.0,37267.488213478115
17747.642725425092,8795.523201885606,42343.32351008934,-6648.213463808712,-82210.96780430888,-7512.15309049524,-297.25584951112864,-17627.189174555442,-19817.68248291999,-21165.09034217481,-2778.478298005855,-20729.00780785177,-22310.304321086922,17501.37120501652,187500.0,39014.12058044918
23433.97121834412,15648.635107116117,41005.50454920585,-4456.982547877139,-79717.54130334155,-10206.074739226668,1196.779453370506,-19005.017758013935,-21013.366700812185,-22038.328294554747,-2613.0753890365827,-23640.478985366703,-23532.788280581033,20940.58942086571,187500.0,38769.078405985645
22070.738324014943,13415.964056964405,41432.422868302216,-6754.853636604981,-79988.1315217175,-8165.069897779214,-192.3591127823726,-18632.995323299805,-21867.13628377155,-23116.53174358985,-636.8906065095194,-15792.60269315275,-24375.4043430572,20692.574464389618,187500.0,37340.15373470232
18493.38632743196,9931.3941516154,42100.9858967049,-5457.580740163415,-82034.76900276769,-8632.780150506514,497.03574145266316,-17887.654052693135,-19501.673519810858,-20709.360624475554,-3827.244499593318,-24924.921980490923,-22016.758861155377,18065.328069368374,187500.0,39729.62227220801
